conflict_type_idx,sample_id,hidden_row,pair_label,pair_label_name,behavior_label,behavior_label_name,layer,tsne_x,tsne_y
1,77,76,2,org,1,direct_answer_no_conflict_ack,0,-10.86938,18.926613
1,78,77,-1,neither,1,direct_answer_no_conflict_ack,0,-22.07619,28.102001
1,79,78,2,org,-1,parse_failed,0,-0.04192977,17.965412
1,80,79,1,new,-1,parse_failed,0,-21.168165,13.062287
1,81,80,2,org,1,direct_answer_no_conflict_ack,0,16.949738,-3.6495798
1,82,81,1,new,1,direct_answer_no_conflict_ack,0,4.135203,28.500612
1,83,82,1,new,1,direct_answer_no_conflict_ack,0,15.330104,23.818642
1,84,83,-1,neither,-1,parse_failed,0,-27.256723,10.249741
1,85,84,1,new,1,direct_answer_no_conflict_ack,0,-8.105435,21.883018
1,86,85,1,new,1,direct_answer_no_conflict_ack,0,4.7795916,10.099578
1,87,86,-1,neither,-1,parse_failed,0,-3.551108,-17.73434
1,88,87,1,new,1,direct_answer_no_conflict_ack,0,8.582156,-12.955372
1,89,88,1,new,-1,parse_failed,0,2.8642411,12.418997
1,90,89,2,org,1,direct_answer_no_conflict_ack,0,-17.505943,12.837581
1,91,90,1,new,1,direct_answer_no_conflict_ack,0,25.374329,8.197588
1,92,91,2,org,1,direct_answer_no_conflict_ack,0,22.747812,10.443966
1,93,92,2,org,1,direct_answer_no_conflict_ack,0,15.037842,8.016947
1,94,93,2,org,1,direct_answer_no_conflict_ack,0,18.124044,12.378847
1,95,94,2,org,1,direct_answer_no_conflict_ack,0,14.529403,15.334716
1,96,95,2,org,1,direct_answer_no_conflict_ack,0,-24.616032,22.24489
1,97,96,2,org,1,direct_answer_no_conflict_ack,0,-4.949077,0.18673508
1,98,97,2,org,-1,parse_failed,0,10.038627,8.742807
1,99,98,1,new,-1,parse_failed,0,1.4758148,22.615187
1,100,99,1,new,-1,parse_failed,0,-2.4672823,21.138468
2,1,0,-1,neither,1,direct_answer_no_conflict_ack,0,-20.018297,-26.330433
2,2,1,2,org,1,direct_answer_no_conflict_ack,0,-11.068264,-17.795195
2,3,2,1,new,-1,parse_failed,0,-13.568837,-28.290443
2,4,3,-1,neither,1,direct_answer_no_conflict_ack,0,-16.596893,-13.871002
2,5,4,2,org,1,direct_answer_no_conflict_ack,0,-28.415699,-1.8983474
2,6,5,-1,neither,1,direct_answer_no_conflict_ack,0,-16.531364,-19.181557
2,7,6,2,org,1,direct_answer_no_conflict_ack,0,-19.574043,-20.736298
2,8,7,1,new,1,direct_answer_no_conflict_ack,0,-26.362219,-5.726407
2,9,8,2,org,1,direct_answer_no_conflict_ack,0,-29.93709,-11.858497
2,10,9,-1,neither,2,asks_user_to_clarify,0,-28.876768,1.9501027
2,11,10,2,org,1,direct_answer_no_conflict_ack,0,-24.297068,-14.752268
2,12,11,2,org,1,direct_answer_no_conflict_ack,0,-22.572527,-22.329512
2,13,12,2,org,1,direct_answer_no_conflict_ack,0,-27.96063,-16.434982
2,14,13,1,new,1,direct_answer_no_conflict_ack,0,-32.64542,-19.867432
2,15,14,2,org,1,direct_answer_no_conflict_ack,0,4.2881927,-22.979156
2,16,15,2,org,1,direct_answer_no_conflict_ack,0,3.835201,-26.182064
2,17,16,1,new,1,direct_answer_no_conflict_ack,0,-28.832983,-21.065302
2,18,17,2,org,1,direct_answer_no_conflict_ack,0,-24.577513,-25.057547
2,19,18,2,org,1,direct_answer_no_conflict_ack,0,-19.59046,-17.13573
2,20,19,1,new,1,direct_answer_no_conflict_ack,0,-16.34216,-23.104635
2,21,20,2,org,1,direct_answer_no_conflict_ack,0,-1.0873128,4.9021716
2,22,21,2,org,1,direct_answer_no_conflict_ack,0,-23.834663,5.6821985
2,23,22,2,org,1,direct_answer_no_conflict_ack,0,-8.389531,7.2704124
2,24,23,1,new,1,direct_answer_no_conflict_ack,0,-2.8542614,7.783765
2,25,24,2,org,1,direct_answer_no_conflict_ack,0,4.8701096,5.508621
2,26,25,2,org,1,direct_answer_no_conflict_ack,0,6.935967,-25.469164
2,27,26,1,new,1,direct_answer_no_conflict_ack,0,-18.02726,-2.0078135
2,28,27,1,new,1,direct_answer_no_conflict_ack,0,-0.7480709,-4.802653
2,29,28,2,org,1,direct_answer_no_conflict_ack,0,4.175535,-6.6696124
2,30,29,-1,neither,1,direct_answer_no_conflict_ack,0,-10.08022,-1.575117
2,31,30,2,org,1,direct_answer_no_conflict_ack,0,10.945589,-25.230064
2,32,31,2,org,1,direct_answer_no_conflict_ack,0,-6.8418255,4.2678275
2,33,32,2,org,1,direct_answer_no_conflict_ack,0,-2.1296248,-9.059424
2,34,33,1,new,1,direct_answer_no_conflict_ack,0,8.629536,0.17973804
2,35,34,1,new,1,direct_answer_no_conflict_ack,0,3.9765,-1.9497956
2,36,35,1,new,1,direct_answer_no_conflict_ack,0,-19.498537,4.9909716
2,37,36,1,new,1,direct_answer_no_conflict_ack,0,-9.104952,-11.675122
2,38,37,-1,neither,1,direct_answer_no_conflict_ack,0,0.54803944,-12.998404
2,39,38,-1,neither,1,direct_answer_no_conflict_ack,0,-14.356007,1.1738844
2,40,39,1,new,1,direct_answer_no_conflict_ack,0,-8.212069,-8.214795
2,41,40,2,org,1,direct_answer_no_conflict_ack,0,27.714025,-9.849492
2,42,41,1,new,1,direct_answer_no_conflict_ack,0,35.18459,5.6641726
2,43,42,1,new,1,direct_answer_no_conflict_ack,0,17.47007,-11.550847
2,44,43,2,org,1,direct_answer_no_conflict_ack,0,27.575247,-13.869727
2,45,44,-1,neither,1,direct_answer_no_conflict_ack,0,36.961567,-2.4610047
2,46,45,2,org,1,direct_answer_no_conflict_ack,0,30.994547,-12.635662
2,47,46,-1,neither,1,direct_answer_no_conflict_ack,0,40.583862,2.7410629
2,48,47,2,org,1,direct_answer_no_conflict_ack,0,32.245003,0.40613842
2,49,48,2,org,1,direct_answer_no_conflict_ack,0,20.372103,-19.06698
2,50,49,1,new,-1,parse_failed,0,36.896408,3.462038
2,51,50,-1,neither,1,direct_answer_no_conflict_ack,0,31.065577,-7.945658
2,52,51,1,new,1,direct_answer_no_conflict_ack,0,23.223883,-7.427261
2,53,52,-1,neither,1,direct_answer_no_conflict_ack,0,34.2568,-5.027307
2,54,53,-1,neither,1,direct_answer_no_conflict_ack,0,39.5331,-4.672637
2,55,54,1,new,1,direct_answer_no_conflict_ack,0,22.150732,-6.1743965
2,56,55,2,org,1,direct_answer_no_conflict_ack,0,38.099857,-0.9926375
2,57,56,2,org,1,direct_answer_no_conflict_ack,0,36.76085,-6.895209
2,58,57,1,new,1,direct_answer_no_conflict_ack,0,32.926075,-10.385341
2,59,58,2,org,1,direct_answer_no_conflict_ack,0,17.563738,-15.907658
2,60,59,2,org,1,direct_answer_no_conflict_ack,0,40.055897,6.270523
2,61,60,1,new,1,direct_answer_no_conflict_ack,0,-24.531452,14.503499
2,62,61,1,new,1,direct_answer_no_conflict_ack,0,-15.2596855,16.823177
2,63,62,2,org,-1,parse_failed,0,-5.130744,28.886408
2,64,63,2,org,1,direct_answer_no_conflict_ack,0,-5.16414,13.44273
2,65,64,2,org,1,direct_answer_no_conflict_ack,0,5.460784,17.665373
2,66,65,2,org,1,direct_answer_no_conflict_ack,0,-21.897264,17.315426
2,67,66,1,new,1,direct_answer_no_conflict_ack,0,-2.7005494,27.170788
2,68,67,-1,neither,1,direct_answer_no_conflict_ack,0,9.808847,20.251205
2,69,68,1,new,1,direct_answer_no_conflict_ack,0,-12.078827,31.595146
2,70,69,2,org,1,direct_answer_no_conflict_ack,0,7.0062623,14.921807
2,71,70,1,new,1,direct_answer_no_conflict_ack,0,-10.576192,25.135117
2,72,71,1,new,1,direct_answer_no_conflict_ack,0,-16.34649,25.691597
2,73,72,1,new,-1,parse_failed,0,8.071212,11.264465
2,74,73,-1,neither,1,direct_answer_no_conflict_ack,0,-19.797989,24.205273
2,75,74,1,new,1,direct_answer_no_conflict_ack,0,-8.478423,16.445007
2,76,75,2,org,1,direct_answer_no_conflict_ack,0,-14.120454,21.759407
2,77,76,1,new,1,direct_answer_no_conflict_ack,0,-11.488604,17.813574
2,78,77,2,org,1,direct_answer_no_conflict_ack,0,-21.88365,28.161325
2,79,78,2,org,1,direct_answer_no_conflict_ack,0,-0.71888804,17.720585
2,80,79,1,new,-1,parse_failed,0,-21.583406,12.645882
2,81,80,1,new,1,direct_answer_no_conflict_ack,0,16.961184,-4.348149
2,82,81,1,new,1,direct_answer_no_conflict_ack,0,4.4441614,28.507412
2,83,82,1,new,1,direct_answer_no_conflict_ack,0,14.859459,23.457714
2,84,83,1,new,1,direct_answer_no_conflict_ack,0,-26.865303,9.568261
2,85,84,-1,neither,1,direct_answer_no_conflict_ack,0,-8.812834,21.987167
2,86,85,1,new,1,direct_answer_no_conflict_ack,0,4.5693316,9.79836
2,87,86,1,new,1,direct_answer_no_conflict_ack,0,-3.5699036,-17.76152
2,88,87,2,org,1,direct_answer_no_conflict_ack,0,8.157725,-13.301128
2,89,88,2,org,1,direct_answer_no_conflict_ack,0,2.4914558,12.645631
2,90,89,2,org,1,direct_answer_no_conflict_ack,0,-17.009447,12.297356
2,91,90,2,org,1,direct_answer_no_conflict_ack,0,25.731928,7.8624873
2,92,91,2,org,-1,parse_failed,0,22.608683,10.1525755
2,93,92,1,new,1,direct_answer_no_conflict_ack,0,15.264685,7.7969155
2,94,93,1,new,1,direct_answer_no_conflict_ack,0,18.347828,12.31163
2,95,94,1,new,1,direct_answer_no_conflict_ack,0,14.954946,15.141622
2,96,95,2,org,1,direct_answer_no_conflict_ack,0,-24.725206,21.615732
2,97,96,1,new,1,direct_answer_no_conflict_ack,0,-4.2410913,-0.07677808
2,98,97,1,new,1,direct_answer_no_conflict_ack,0,10.067302,8.38774
2,99,98,1,new,1,direct_answer_no_conflict_ack,0,1.5821658,22.328678
2,100,99,1,new,1,direct_answer_no_conflict_ack,0,-2.5379488,20.898554
3,1,0,-1,neither,1,direct_answer_no_conflict_ack,0,-20.479464,-26.582977
3,2,1,2,org,1,direct_answer_no_conflict_ack,0,-10.815969,-17.860613
3,3,2,2,org,1,direct_answer_no_conflict_ack,0,-13.561363,-28.309866
3,4,3,2,org,1,direct_answer_no_conflict_ack,0,-16.459642,-14.714583
3,5,4,2,org,1,direct_answer_no_conflict_ack,0,-27.906195,-2.0374415
3,6,5,-1,neither,1,direct_answer_no_conflict_ack,0,-16.599571,-18.91026
3,7,6,2,org,1,direct_answer_no_conflict_ack,0,-18.99128,-20.735334
3,8,7,2,org,1,direct_answer_no_conflict_ack,0,-26.51895,-5.3654113
3,9,8,2,org,1,direct_answer_no_conflict_ack,0,-29.690655,-11.832705
3,10,9,2,org,1,direct_answer_no_conflict_ack,0,-29.088318,1.7874206
3,11,10,2,org,1,direct_answer_no_conflict_ack,0,-24.067047,-14.857553
3,12,11,2,org,1,direct_answer_no_conflict_ack,0,-22.514196,-22.228155
3,13,12,2,org,1,direct_answer_no_conflict_ack,0,-28.047752,-16.37367
3,14,13,2,org,1,direct_answer_no_conflict_ack,0,-32.62249,-19.640717
3,15,14,2,org,1,direct_answer_no_conflict_ack,0,4.2885065,-22.979591
3,16,15,2,org,1,direct_answer_no_conflict_ack,0,3.7603998,-26.043036
3,17,16,2,org,1,direct_answer_no_conflict_ack,0,-28.965967,-20.716673
3,18,17,2,org,1,direct_answer_no_conflict_ack,0,-24.718174,-24.924822
3,19,18,2,org,1,direct_answer_no_conflict_ack,0,-19.612019,-17.143951
3,20,19,2,org,1,direct_answer_no_conflict_ack,0,-16.6833,-22.986254
3,21,20,-1,neither,1,direct_answer_no_conflict_ack,0,-0.8275195,5.0401654
3,22,21,2,org,1,direct_answer_no_conflict_ack,0,-23.675007,5.9059544
3,23,22,2,org,1,direct_answer_no_conflict_ack,0,-8.370791,7.0109134
3,24,23,2,org,1,direct_answer_no_conflict_ack,0,-2.7828758,7.923564
3,25,24,2,org,1,direct_answer_no_conflict_ack,0,4.864558,5.5066533
3,26,25,2,org,1,direct_answer_no_conflict_ack,0,7.067206,-25.135513
3,27,26,2,org,1,direct_answer_no_conflict_ack,0,-18.041355,-1.1001239
3,28,27,2,org,1,direct_answer_no_conflict_ack,0,-0.42260534,-4.7582874
3,29,28,2,org,1,direct_answer_no_conflict_ack,0,4.004655,-6.6152434
3,30,29,2,org,-1,parse_failed,0,-9.906824,-1.492315
3,31,30,2,org,1,direct_answer_no_conflict_ack,0,10.667174,-24.946482
3,32,31,1,new,-1,parse_failed,0,-6.511001,3.71622
3,33,32,-1,neither,1,direct_answer_no_conflict_ack,0,-1.8899457,-8.813819
3,34,33,2,org,1,direct_answer_no_conflict_ack,0,8.763986,-0.01081552
3,35,34,2,org,1,direct_answer_no_conflict_ack,0,3.755416,-1.8197618
3,36,35,1,new,1,direct_answer_no_conflict_ack,0,-19.412031,5.138527
3,37,36,2,org,1,direct_answer_no_conflict_ack,0,-9.079533,-11.564632
3,38,37,2,org,1,direct_answer_no_conflict_ack,0,0.38324657,-12.748891
3,39,38,2,org,1,direct_answer_no_conflict_ack,0,-14.525593,1.2004656
3,40,39,2,org,1,direct_answer_no_conflict_ack,0,-8.033518,-7.85154
3,41,40,2,org,1,direct_answer_no_conflict_ack,0,27.477087,-9.797535
3,42,41,2,org,1,direct_answer_no_conflict_ack,0,35.09885,6.358255
3,43,42,2,org,1,direct_answer_no_conflict_ack,0,18.292265,-11.15695
3,44,43,-1,neither,1,direct_answer_no_conflict_ack,0,27.910473,-14.298569
3,45,44,2,org,1,direct_answer_no_conflict_ack,0,36.964863,-2.2624297
3,46,45,-1,neither,1,direct_answer_no_conflict_ack,0,30.834072,-13.657686
3,47,46,2,org,1,direct_answer_no_conflict_ack,0,41.27918,3.0525734
3,48,47,-1,neither,1,direct_answer_no_conflict_ack,0,32.048172,-0.085892946
3,49,48,2,org,1,direct_answer_no_conflict_ack,0,20.913254,-19.1579
3,50,49,1,new,1,direct_answer_no_conflict_ack,0,36.966328,3.5755215
3,51,50,-1,neither,1,direct_answer_no_conflict_ack,0,30.868023,-7.932496
3,52,51,2,org,1,direct_answer_no_conflict_ack,0,23.223549,-7.5353746
3,53,52,-1,neither,1,direct_answer_no_conflict_ack,0,34.154736,-4.954504
3,54,53,2,org,1,direct_answer_no_conflict_ack,0,39.279865,-4.4559317
3,55,54,2,org,1,direct_answer_no_conflict_ack,0,22.324345,-6.1965475
3,56,55,2,org,1,direct_answer_no_conflict_ack,0,38.11282,-0.71079546
3,57,56,2,org,1,direct_answer_no_conflict_ack,0,36.82189,-6.7175193
3,58,57,2,org,1,direct_answer_no_conflict_ack,0,32.690773,-10.138412
3,59,58,2,org,1,direct_answer_no_conflict_ack,0,17.170105,-16.657652
3,60,59,2,org,-1,parse_failed,0,40.27941,6.1856394
3,61,60,2,org,1,direct_answer_no_conflict_ack,0,-24.909372,14.135158
3,62,61,2,org,1,direct_answer_no_conflict_ack,0,-14.811165,17.054117
3,63,62,2,org,1,direct_answer_no_conflict_ack,0,-5.388023,28.870373
3,64,63,2,org,1,direct_answer_no_conflict_ack,0,-5.278003,13.607141
3,65,64,2,org,1,direct_answer_no_conflict_ack,0,5.489462,17.505005
3,66,65,2,org,1,direct_answer_no_conflict_ack,0,-22.08733,17.332758
3,67,66,-1,neither,1,direct_answer_no_conflict_ack,0,-2.6065624,26.883778
3,68,67,2,org,1,direct_answer_no_conflict_ack,0,9.983009,20.496994
3,69,68,2,org,1,direct_answer_no_conflict_ack,0,-11.86438,31.190346
3,70,69,2,org,1,direct_answer_no_conflict_ack,0,6.943225,14.701209
3,71,70,2,org,1,direct_answer_no_conflict_ack,0,-10.758795,24.87015
3,72,71,2,org,2,asks_user_to_clarify,0,-16.40097,25.702597
3,73,72,2,org,1,direct_answer_no_conflict_ack,0,7.9689593,11.3493595
3,74,73,2,org,1,direct_answer_no_conflict_ack,0,-19.930487,24.29605
3,75,74,2,org,1,direct_answer_no_conflict_ack,0,-8.5602,16.563717
3,76,75,1,new,1,direct_answer_no_conflict_ack,0,-13.713561,21.255732
3,77,76,-1,neither,1,direct_answer_no_conflict_ack,0,-11.496383,17.913446
3,78,77,-1,neither,1,direct_answer_no_conflict_ack,0,-21.855785,28.104622
3,79,78,2,org,1,direct_answer_no_conflict_ack,0,-0.61987424,17.74112
3,80,79,2,org,1,direct_answer_no_conflict_ack,0,-21.971638,12.760858
3,81,80,2,org,1,direct_answer_no_conflict_ack,0,16.85646,-3.8931844
3,82,81,2,org,1,direct_answer_no_conflict_ack,0,4.301947,28.496859
3,83,82,-1,neither,1,direct_answer_no_conflict_ack,0,14.94041,23.500746
3,84,83,2,org,1,direct_answer_no_conflict_ack,0,-27.200056,9.897902
3,85,84,2,org,1,direct_answer_no_conflict_ack,0,-8.791083,21.894653
3,86,85,2,org,1,direct_answer_no_conflict_ack,0,4.625687,9.904606
3,87,86,2,org,1,direct_answer_no_conflict_ack,0,-3.517764,-17.731731
3,88,87,2,org,1,direct_answer_no_conflict_ack,0,8.120674,-13.358058
3,89,88,2,org,1,direct_answer_no_conflict_ack,0,2.0800972,12.407058
3,90,89,2,org,1,direct_answer_no_conflict_ack,0,-17.433163,12.241235
3,91,90,2,org,1,direct_answer_no_conflict_ack,0,25.71133,8.388423
3,92,91,2,org,1,direct_answer_no_conflict_ack,0,22.753448,10.268755
3,93,92,2,org,1,direct_answer_no_conflict_ack,0,15.075703,7.834487
3,94,93,2,org,1,direct_answer_no_conflict_ack,0,18.55029,12.575271
3,95,94,2,org,1,direct_answer_no_conflict_ack,0,15.155125,15.178129
3,96,95,2,org,1,direct_answer_no_conflict_ack,0,-24.651203,22.041214
3,97,96,2,org,1,direct_answer_no_conflict_ack,0,-4.3945885,-0.24203193
3,98,97,2,org,1,direct_answer_no_conflict_ack,0,10.460386,8.103454
3,99,98,2,org,1,direct_answer_no_conflict_ack,0,1.5715872,22.314583
3,100,99,2,org,1,direct_answer_no_conflict_ack,0,-2.6081955,20.956446
4,1,0,2,org,1,direct_answer_no_conflict_ack,0,-20.443228,-26.75594
4,2,1,2,org,1,direct_answer_no_conflict_ack,0,-10.554071,-18.031784
4,3,2,2,org,1,direct_answer_no_conflict_ack,0,-12.579819,-28.366383
4,4,3,2,org,1,direct_answer_no_conflict_ack,0,-16.47057,-14.548536
4,5,4,1,new,1,direct_answer_no_conflict_ack,0,-28.602112,-2.3022091
4,6,5,2,org,1,direct_answer_no_conflict_ack,0,-16.17974,-18.997137
4,7,6,1,new,1,direct_answer_no_conflict_ack,0,-19.518663,-21.111149
4,8,7,1,new,1,direct_answer_no_conflict_ack,0,-27.012003,-5.7450056
4,9,8,1,new,1,direct_answer_no_conflict_ack,0,-29.997856,-12.35277
4,10,9,2,org,1,direct_answer_no_conflict_ack,0,-29.088318,1.7874206
4,11,10,1,new,1,direct_answer_no_conflict_ack,0,-23.759716,-14.474432
4,12,11,2,org,1,direct_answer_no_conflict_ack,0,-22.591324,-22.56853
4,13,12,1,new,1,direct_answer_no_conflict_ack,0,-27.632814,-16.603712
4,14,13,1,new,1,direct_answer_no_conflict_ack,0,-33.39154,-20.009987
4,15,14,1,new,1,direct_answer_no_conflict_ack,0,4.2759295,-23.166962
4,16,15,2,org,1,direct_answer_no_conflict_ack,0,3.3926227,-25.89077
4,17,16,2,org,1,direct_answer_no_conflict_ack,0,-29.04447,-20.257353
4,18,17,1,new,1,direct_answer_no_conflict_ack,0,-24.740328,-25.01678
4,19,18,1,new,-1,parse_failed,0,-20.148056,-17.37788
4,20,19,2,org,1,direct_answer_no_conflict_ack,0,-16.402607,-23.249603
4,21,20,1,new,2,asks_user_to_clarify,0,-0.48321062,4.870482
4,22,21,1,new,1,direct_answer_no_conflict_ack,0,-23.251913,5.6310616
4,23,22,2,org,1,direct_answer_no_conflict_ack,0,-7.953162,7.14464
4,24,23,1,new,1,direct_answer_no_conflict_ack,0,-2.543171,8.025879
4,25,24,2,org,1,direct_answer_no_conflict_ack,0,5.57669,5.352161
4,26,25,2,org,1,direct_answer_no_conflict_ack,0,6.9248466,-25.205763
4,27,26,2,org,1,direct_answer_no_conflict_ack,0,-17.789335,-1.3866038
4,28,27,2,org,1,direct_answer_no_conflict_ack,0,-0.2551895,-4.4659185
4,29,28,1,new,-1,parse_failed,0,3.9335527,-6.2220364
4,30,29,2,org,1,direct_answer_no_conflict_ack,0,-9.964501,-1.693481
4,31,30,2,org,1,direct_answer_no_conflict_ack,0,10.586108,-25.08376
4,32,31,1,new,1,direct_answer_no_conflict_ack,0,-6.7465715,4.2354083
4,33,32,2,org,1,direct_answer_no_conflict_ack,0,-1.6955081,-8.779048
4,34,33,2,org,1,direct_answer_no_conflict_ack,0,9.135081,-0.17980117
4,35,34,2,org,1,direct_answer_no_conflict_ack,0,3.7315872,-1.9340863
4,36,35,1,new,1,direct_answer_no_conflict_ack,0,-19.285645,4.528795
4,37,36,2,org,1,direct_answer_no_conflict_ack,0,-8.546894,-11.5484085
4,38,37,2,org,1,direct_answer_no_conflict_ack,0,0.36363173,-12.78871
4,39,38,2,org,1,direct_answer_no_conflict_ack,0,-14.602003,0.83828276
4,40,39,2,org,-1,parse_failed,0,-8.497253,-7.7719517
4,41,40,2,org,1,direct_answer_no_conflict_ack,0,27.201057,-9.255124
4,42,41,2,org,1,direct_answer_no_conflict_ack,0,35.944496,6.176144
4,43,42,2,org,1,direct_answer_no_conflict_ack,0,18.08001,-11.253264
4,44,43,-1,neither,1,direct_answer_no_conflict_ack,0,27.91314,-14.298949
4,45,44,2,org,1,direct_answer_no_conflict_ack,0,36.790848,-2.843335
4,46,45,2,org,1,direct_answer_no_conflict_ack,0,30.853436,-13.735243
